Date,Close
6/17/2015 16:00:00,5.4
6/18/2015 16:00:00,5.49
6/19/2015 16:00:00,5.47
6/22/2015 16:00:00,5.44
6/23/2015 16:00:00,5.31
6/24/2015 16:00:00,5.25
6/25/2015 16:00:00,5.29
6/26/2015 16:00:00,5.19
6/29/2015 16:00:00,5.03
6/30/2015 16:00:00,5.03
7/1/2015 16:00:00,5.1
7/2/2015 16:00:00,5.11
7/6/2015 16:00:00,5.04
7/7/2015 16:00:00,4.95
7/8/2015 16:00:00,4.91
7/9/2015 16:00:00,4.85
7/10/2015 16:00:00,4.94
7/13/2015 16:00:00,4.97
7/14/2015 16:00:00,4.97
7/15/2015 16:00:00,4.94
7/16/2015 16:00:00,5.05
7/17/2015 16:00:00,5.02
7/20/2015 16:00:00,4.93
7/21/2015 16:00:00,4.95
7/22/2015 16:00:00,4.85
7/23/2015 16:00:00,4.91
7/24/2015 16:00:00,4.86
7/27/2015 16:00:00,4.83
7/28/2015 16:00:00,4.93
7/29/2015 16:00:00,4.99
7/30/2015 16:00:00,5.01
7/31/2015 16:00:00,4.99
8/3/2015 16:00:00,5.07
8/4/2015 16:00:00,5.09
8/5/2015 16:00:00,5.15
8/6/2015 16:00:00,5.11
8/7/2015 16:00:00,5.75
8/10/2015 16:00:00,5.95
8/11/2015 16:00:00,5.92
8/12/2015 16:00:00,5.93
8/13/2015 16:00:00,5.88
8/14/2015 16:00:00,5.89
8/17/2015 16:00:00,5.85
8/18/2015 16:00:00,5.77
8/19/2015 16:00:00,5.75
8/20/2015 16:00:00,5.54
8/21/2015 16:00:00,5.37
8/24/2015 16:00:00,5.18
8/25/2015 16:00:00,5.07
8/26/2015 16:00:00,5.45
8/27/2015 16:00:00,5.66
8/28/2015 16:00:00,5.68
8/31/2015 16:00:00,5.62
9/1/2015 16:00:00,5.39
9/2/2015 16:00:00,5.55
9/3/2015 16:00:00,5.57
9/4/2015 16:00:00,5.44
9/8/2015 16:00:00,5.67
9/9/2015 16:00:00,5.56
9/10/2015 16:00:00,5.65
9/11/2015 16:00:00,5.66
9/14/2015 16:00:00,5.67
9/15/2015 16:00:00,5.74
9/16/2015 16:00:00,5.78
9/17/2015 16:00:00,5.83
9/18/2015 16:00:00,5.82
9/21/2015 16:00:00,5.88
9/22/2015 16:00:00,5.72
9/23/2015 16:00:00,5.75
9/24/2015 16:00:00,5.86
9/25/2015 16:00:00,5.9
9/28/2015 16:00:00,5.83
9/29/2015 16:00:00,5.93
9/30/2015 16:00:00,6.16
10/1/2015 16:00:00,6.04
10/2/2015 16:00:00,6.2
10/5/2015 16:00:00,6.36
10/6/2015 16:00:00,6.44
10/7/2015 16:00:00,6.51
10/8/2015 16:00:00,6.54
10/9/2015 16:00:00,6.52
10/12/2015 16:00:00,6.59
10/13/2015 16:00:00,6.6
10/14/2015 16:00:00,6.84
10/15/2015 16:00:00,6.86
10/16/2015 16:00:00,6.97
10/19/2015 16:00:00,6.95
10/20/2015 16:00:00,6.94
10/21/2015 16:00:00,6.85
10/22/2015 16:00:00,7.1
10/23/2015 16:00:00,7.15
10/26/2015 16:00:00,7.12
10/27/2015 16:00:00,7.11
10/28/2015 16:00:00,7.17
10/29/2015 16:00:00,6.92
10/30/2015 16:00:00,7.09
11/2/2015 16:00:00,7.18
11/3/2015 16:00:00,7.13
11/4/2015 16:00:00,7.01
11/5/2015 16:00:00,6.93
11/6/2015 16:00:00,7.89
11/9/2015 16:00:00,7.85
11/10/2015 16:00:00,7.7
11/11/2015 16:00:00,7.63
11/12/2015 16:00:00,7.6
11/13/2015 16:00:00,7.45
11/16/2015 16:00:00,7.6
11/17/2015 16:00:00,7.6
11/18/2015 16:00:00,7.76
11/19/2015 16:00:00,7.78
11/20/2015 16:00:00,7.85
11/23/2015 16:00:00,7.73
11/24/2015 16:00:00,7.79
11/25/2015 16:00:00,7.78
11/27/2015 16:00:00,7.85
11/30/2015 16:00:00,7.93
12/1/2015 16:00:00,8.19
12/2/2015 16:00:00,8.13
12/3/2015 16:00:00,8.11
12/4/2015 16:00:00,8.44
12/7/2015 16:00:00,8.28
12/8/2015 16:00:00,8.39
12/9/2015 16:00:00,8.18
12/10/2015 16:00:00,8.24
12/11/2015 16:00:00,8.12
12/14/2015 16:00:00,8.14
12/15/2015 16:00:00,8.24
12/16/2015 16:00:00,8.29
12/17/2015 16:00:00,8.17
12/18/2015 16:00:00,8.04
12/21/2015 16:00:00,8.22
12/22/2015 16:00:00,8.23
12/23/2015 16:00:00,8.26
12/24/2015 16:00:00,8.29
12/28/2015 16:00:00,8.29
12/29/2015 16:00:00,8.42
12/30/2015 16:00:00,8.35
12/31/2015 16:00:00,8.24
1/4/2016 16:00:00,8.09
1/5/2016 16:00:00,8.22
1/6/2016 16:00:00,7.88
1/7/2016 16:00:00,7.57
1/8/2016 16:00:00,7.41
1/11/2016 16:00:00,7.42
1/12/2016 16:00:00,7.55
1/13/2016 16:00:00,7.32
1/14/2016 16:00:00,7.17
1/15/2016 16:00:00,6.78
1/19/2016 16:00:00,6.83
1/20/2016 16:00:00,6.87
1/21/2016 16:00:00,6.95
1/22/2016 16:00:00,7.11
1/25/2016 16:00:00,7.11
1/26/2016 16:00:00,7.18
1/27/2016 16:00:00,7.09
1/28/2016 16:00:00,7.01
1/29/2016 16:00:00,7.32
2/1/2016 16:00:00,7.33
2/2/2016 16:00:00,7.02
2/3/2016 16:00:00,7.05
2/4/2016 16:00:00,7.05
2/5/2016 16:00:00,6.61
2/8/2016 16:00:00,6.31
2/9/2016 16:00:00,6.37
2/10/2016 16:00:00,6.36
2/11/2016 16:00:00,6.33
2/12/2016 16:00:00,6.43
2/16/2016 16:00:00,6.75
2/17/2016 16:00:00,6.92
2/18/2016 16:00:00,7.51
2/19/2016 16:00:00,7.61
2/22/2016 16:00:00,7.88
2/23/2016 16:00:00,7.9
2/24/2016 16:00:00,7.96
2/25/2016 16:00:00,7.97
2/26/2016 16:00:00,7.92
2/29/2016 16:00:00,7.84
3/1/2016 16:00:00,8.19
3/2/2016 16:00:00,8.24
3/3/2016 16:00:00,8.16
3/4/2016 16:00:00,8.14
3/7/2016 16:00:00,8.09
3/8/2016 16:00:00,7.94
3/9/2016 16:00:00,7.93
3/10/2016 16:00:00,7.92
3/11/2016 16:00:00,8.06
3/14/2016 16:00:00,8.07
3/15/2016 16:00:00,8.04
3/16/2016 16:00:00,8.28
3/17/2016 16:00:00,8.21
3/18/2016 16:00:00,8.45
3/21/2016 16:00:00,8.48
3/22/2016 16:00:00,8.46
3/23/2016 16:00:00,8.61
3/24/2016 16:00:00,8.62
3/28/2016 16:00:00,8.71
3/29/2016 16:00:00,8.85
3/30/2016 16:00:00,8.94
3/31/2016 16:00:00,8.91
4/1/2016 16:00:00,9.04
4/4/2016 16:00:00,8.95
4/5/2016 16:00:00,8.94
4/6/2016 16:00:00,8.95
4/7/2016 16:00:00,8.86
4/8/2016 16:00:00,8.91
4/11/2016 16:00:00,8.97
4/12/2016 16:00:00,8.96
4/13/2016 16:00:00,9.19
4/14/2016 16:00:00,9.21
4/15/2016 16:00:00,9.28
4/18/2016 16:00:00,9.24
4/19/2016 16:00:00,9.08
4/20/2016 16:00:00,9.11
4/21/2016 16:00:00,9.1
4/22/2016 16:00:00,9.07
4/25/2016 16:00:00,9.11
4/26/2016 16:00:00,9.12
4/27/2016 16:00:00,9.33
4/28/2016 16:00:00,9.05
4/29/2016 16:00:00,8.88
5/2/2016 16:00:00,9
5/3/2016 16:00:00,8.89
5/4/2016 16:00:00,8.69
5/5/2016 16:00:00,8.74
5/6/2016 16:00:00,8.83
5/9/2016 16:00:00,8.82
5/10/2016 16:00:00,8.99
5/11/2016 16:00:00,9.02
5/12/2016 16:00:00,8.89
5/13/2016 16:00:00,10.25
5/16/2016 16:00:00,10.55
5/17/2016 16:00:00,10.57
5/18/2016 16:00:00,10.84
5/19/2016 16:00:00,10.89
5/20/2016 16:00:00,11.08
5/23/2016 16:00:00,11.1
5/24/2016 16:00:00,11.34
5/25/2016 16:00:00,11.29
5/26/2016 16:00:00,11.41
5/27/2016 16:00:00,11.48
5/31/2016 16:00:00,11.68
6/1/2016 16:00:00,11.7
6/2/2016 16:00:00,11.79
6/3/2016 16:00:00,11.62
6/6/2016 16:00:00,11.56
6/7/2016 16:00:00,11.58
6/8/2016 16:00:00,11.55
6/9/2016 16:00:00,11.85
6/10/2016 16:00:00,11.55
6/13/2016 16:00:00,11.7
6/14/2016 16:00:00,11.72
6/15/2016 16:00:00,11.84
6/16/2016 16:00:00,11.89
6/17/2016 16:00:00,11.68
6/20/2016 16:00:00,11.89
6/21/2016 16:00:00,11.82
6/22/2016 16:00:00,11.81
6/23/2016 16:00:00,12.12
6/24/2016 16:00:00,11.43
6/27/2016 16:00:00,11.31
6/28/2016 16:00:00,11.48
6/29/2016 16:00:00,11.66
6/30/2016 16:00:00,11.75
7/1/2016 16:00:00,11.67
7/5/2016 16:00:00,11.84
7/6/2016 16:00:00,11.91
7/7/2016 16:00:00,12.22
7/8/2016 16:00:00,12.71
7/11/2016 16:00:00,13.01
7/12/2016 16:00:00,13.2
7/13/2016 16:00:00,13.2
7/14/2016 16:00:00,13.33
7/15/2016 16:00:00,13.18
7/18/2016 16:00:00,13.24
7/19/2016 16:00:00,13.38
7/20/2016 16:00:00,13.56
7/21/2016 16:00:00,13.31
7/22/2016 16:00:00,13.67
7/25/2016 16:00:00,13.92
7/26/2016 16:00:00,14.16
7/27/2016 16:00:00,14.02
7/28/2016 16:00:00,14.05
7/29/2016 16:00:00,14.28
8/1/2016 16:00:00,14.18
8/2/2016 16:00:00,14.01
8/3/2016 16:00:00,14.05
8/4/2016 16:00:00,14.31
8/5/2016 16:00:00,14.55
8/8/2016 16:00:00,14.69
8/9/2016 16:00:00,14.72
8/10/2016 16:00:00,14.63
8/11/2016 16:00:00,14.93
8/12/2016 16:00:00,15.76
8/15/2016 16:00:00,15.75
8/16/2016 16:00:00,15.65
8/17/2016 16:00:00,15.29
8/18/2016 16:00:00,15.53
8/19/2016 16:00:00,15.57
8/22/2016 16:00:00,15.63
8/23/2016 16:00:00,15.73
8/24/2016 16:00:00,15.49
8/25/2016 16:00:00,15.38
8/26/2016 16:00:00,15.51
8/29/2016 16:00:00,15.5
8/30/2016 16:00:00,15.41
8/31/2016 16:00:00,15.34
9/1/2016 16:00:00,15.79
9/2/2016 16:00:00,15.63
9/6/2016 16:00:00,15.78
9/7/2016 16:00:00,15.55
9/8/2016 16:00:00,15.66
9/9/2016 16:00:00,14.88
9/12/2016 16:00:00,15.19
9/13/2016 16:00:00,14.97
9/14/2016 16:00:00,15.1
9/15/2016 16:00:00,15.67
9/16/2016 16:00:00,15.71
9/19/2016 16:00:00,15.92
9/20/2016 16:00:00,15.77
9/21/2016 16:00:00,16.22
9/22/2016 16:00:00,16.26
9/23/2016 16:00:00,16.24
9/26/2016 16:00:00,16.09
9/27/2016 16:00:00,16.64
9/28/2016 16:00:00,16.7
9/29/2016 16:00:00,16.85
9/30/2016 16:00:00,17.13
10/3/2016 16:00:00,17.11
10/4/2016 16:00:00,17.08
10/5/2016 16:00:00,17.06
10/6/2016 16:00:00,16.84
10/7/2016 16:00:00,16.71
10/10/2016 16:00:00,16.77
10/11/2016 16:00:00,16.53
10/12/2016 16:00:00,16.61
10/13/2016 16:00:00,16.34
10/14/2016 16:00:00,16.5
10/17/2016 16:00:00,16.4
10/18/2016 16:00:00,16.65
10/19/2016 16:00:00,16.62
10/20/2016 16:00:00,16.93
10/21/2016 16:00:00,16.89
10/24/2016 16:00:00,17.68
10/25/2016 16:00:00,17.97
10/26/2016 16:00:00,18.04
10/27/2016 16:00:00,17.67
10/28/2016 16:00:00,17.64
10/31/2016 16:00:00,17.79
11/1/2016 16:00:00,17.26
11/2/2016 16:00:00,17.19
11/3/2016 16:00:00,16.99
11/4/2016 16:00:00,16.89
11/7/2016 16:00:00,17.82
11/8/2016 16:00:00,17.79
11/9/2016 16:00:00,17.49
11/10/2016 16:00:00,16.94
11/11/2016 16:00:00,21.99
11/14/2016 16:00:00,20.91
11/15/2016 16:00:00,21.55
11/16/2016 16:00:00,22.91
11/17/2016 16:00:00,23.1
11/18/2016 16:00:00,23.34
11/21/2016 16:00:00,23.25
11/22/2016 16:00:00,23.41
11/23/2016 16:00:00,23.49
11/25/2016 16:00:00,23.54
11/28/2016 16:00:00,23.53
11/29/2016 16:00:00,23.31
11/30/2016 16:00:00,23.05
12/1/2016 16:00:00,21.91
12/2/2016 16:00:00,22.11
12/5/2016 16:00:00,22.97
12/6/2016 16:00:00,23.35
12/7/2016 16:00:00,23.77
12/8/2016 16:00:00,23.37
12/9/2016 16:00:00,22.96
12/12/2016 16:00:00,22.4
12/13/2016 16:00:00,22.79
12/14/2016 16:00:00,24.11
12/15/2016 16:00:00,24.68
12/16/2016 16:00:00,25.1
12/19/2016 16:00:00,25.41
12/20/2016 16:00:00,26.29
12/21/2016 16:00:00,26.46
12/22/2016 16:00:00,26.78
12/23/2016 16:00:00,27.45
12/27/2016 16:00:00,29.33
12/28/2016 16:00:00,27.31
12/29/2016 16:00:00,27.86
12/30/2016 16:00:00,26.69
1/3/2017 16:00:00,25.5
1/4/2017 16:00:00,26.1
1/5/2017 16:00:00,25.44
1/6/2017 16:00:00,25.78
1/9/2017 16:00:00,26.82
1/10/2017 16:00:00,26.62
1/11/2017 16:00:00,26.29
1/12/2017 16:00:00,25.86
1/13/2017 16:00:00,25.86
1/17/2017 16:00:00,25.28
1/18/2017 16:00:00,25.74
1/19/2017 16:00:00,26.29
1/20/2017 16:00:00,26
1/23/2017 16:00:00,26.27
1/24/2017 16:00:00,26.83
1/25/2017 16:00:00,26.95
1/26/2017 16:00:00,27.41
1/27/2017 16:00:00,27.94
1/30/2017 16:00:00,27.51
1/31/2017 16:00:00,27.3
2/1/2017 16:00:00,28.49
2/2/2017 16:00:00,28.85
2/3/2017 16:00:00,28.6
2/6/2017 16:00:00,29.33
2/7/2017 16:00:00,29.78
2/8/2017 16:00:00,29.65
2/9/2017 16:00:00,29.1
2/10/2017 16:00:00,28.41
2/13/2017 16:00:00,27.1
2/14/2017 16:00:00,27.2
2/15/2017 16:00:00,27.25
2/16/2017 16:00:00,26.81
2/17/2017 16:00:00,26.81
2/21/2017 16:00:00,27.77
2/22/2017 16:00:00,27.69
2/23/2017 16:00:00,25.12
2/24/2017 16:00:00,25.37
2/27/2017 16:00:00,26.1
2/28/2017 16:00:00,25.37
3/1/2017 16:00:00,25.7
3/2/2017 16:00:00,24.75
3/3/2017 16:00:00,24.61
3/6/2017 16:00:00,24.42
3/7/2017 16:00:00,24.69
3/8/2017 16:00:00,24.64
3/9/2017 16:00:00,24.64
3/10/2017 16:00:00,24.78
3/13/2017 16:00:00,25.46
3/14/2017 16:00:00,25.45
3/15/2017 16:00:00,25.64
3/16/2017 16:00:00,25.95
3/17/2017 16:00:00,26.52
3/20/2017 16:00:00,27.36
3/21/2017 16:00:00,26.48
3/22/2017 16:00:00,27.02
3/23/2017 16:00:00,26.77
3/24/2017 16:00:00,26.87
3/27/2017 16:00:00,27.06
3/28/2017 16:00:00,26.92
3/29/2017 16:00:00,26.84
3/30/2017 16:00:00,27.35
3/31/2017 16:00:00,27.23
4/3/2017 16:00:00,27.1
4/4/2017 16:00:00,25.2
4/5/2017 16:00:00,25.01
4/6/2017 16:00:00,25.19
4/7/2017 16:00:00,25.08
4/10/2017 16:00:00,24.44
4/11/2017 16:00:00,24.53
4/12/2017 16:00:00,24.33
4/13/2017 16:00:00,23.87
4/17/2017 16:00:00,24.81
4/18/2017 16:00:00,24.82
4/19/2017 16:00:00,24.92
4/20/2017 16:00:00,25.32
4/21/2017 16:00:00,25.42
4/24/2017 16:00:00,25.74
4/25/2017 16:00:00,26.19
4/26/2017 16:00:00,26.01
4/27/2017 16:00:00,26.41
4/28/2017 16:00:00,26.08
5/1/2017 16:00:00,26.66
5/2/2017 16:00:00,25.87
5/3/2017 16:00:00,26.06
5/4/2017 16:00:00,25.96
5/5/2017 16:00:00,25.97
5/8/2017 16:00:00,25.69
5/9/2017 16:00:00,25.74
5/10/2017 16:00:00,30.32
5/11/2017 16:00:00,31.63
5/12/2017 16:00:00,31.97
5/15/2017 16:00:00,33.58
5/16/2017 16:00:00,34.2
5/17/2017 16:00:00,31.93
5/18/2017 16:00:00,33.27
5/19/2017 16:00:00,34
5/22/2017 16:00:00,34.73
5/23/2017 16:00:00,34.26
5/24/2017 16:00:00,34.64
5/25/2017 16:00:00,34.57
5/26/2017 16:00:00,35.46
5/30/2017 16:00:00,36.22
5/31/2017 16:00:00,36.09
6/1/2017 16:00:00,36.09
6/2/2017 16:00:00,35.91
6/5/2017 16:00:00,37
6/6/2017 16:00:00,36.84
6/7/2017 16:00:00,37.28
6/8/2017 16:00:00,39.99
6/9/2017 16:00:00,37.4
6/12/2017 16:00:00,37.49
6/13/2017 16:00:00,37.85
6/14/2017 16:00:00,37.93
6/15/2017 16:00:00,38.09
6/16/2017 16:00:00,37.91
6/19/2017 16:00:00,39.33
6/20/2017 16:00:00,39.27
6/21/2017 16:00:00,39.87
6/22/2017 16:00:00,39.59
6/23/2017 16:00:00,38.46
6/26/2017 16:00:00,38.04
6/27/2017 16:00:00,36.65
6/28/2017 16:00:00,37.94
6/29/2017 16:00:00,36.67
6/30/2017 16:00:00,36.14
7/3/2017 16:00:00,34.83
7/5/2017 16:00:00,35.76
7/6/2017 16:00:00,35.87
7/7/2017 16:00:00,36.69
7/10/2017 16:00:00,38.42
7/11/2017 16:00:00,38.97
7/12/2017 16:00:00,40.63
7/13/2017 16:00:00,40.16
7/14/2017 16:00:00,41.24
7/17/2017 16:00:00,41.06
7/18/2017 16:00:00,41.49
7/19/2017 16:00:00,41.28
7/20/2017 16:00:00,41.88
7/21/2017 16:00:00,42.03
7/24/2017 16:00:00,41.54
7/25/2017 16:00:00,41.34
7/26/2017 16:00:00,41.82
7/27/2017 16:00:00,40.44
7/28/2017 16:00:00,41.1
7/31/2017 16:00:00,40.63
8/1/2017 16:00:00,41.12
8/2/2017 16:00:00,41.1
8/3/2017 16:00:00,41.62
8/4/2017 16:00:00,41.8
8/7/2017 16:00:00,43.09
8/8/2017 16:00:00,42.58
8/9/2017 16:00:00,43.03
8/10/2017 16:00:00,41.19
8/11/2017 16:00:00,38.99
8/14/2017 16:00:00,42.1
8/15/2017 16:00:00,41.75
8/16/2017 16:00:00,41.29
8/17/2017 16:00:00,40.37
8/18/2017 16:00:00,40.38
8/21/2017 16:00:00,39.79
8/22/2017 16:00:00,40.64
8/23/2017 16:00:00,41.45
8/24/2017 16:00:00,41.3
8/25/2017 16:00:00,40.95
8/28/2017 16:00:00,41.24
8/29/2017 16:00:00,41.18
8/30/2017 16:00:00,41.42
8/31/2017 16:00:00,42.36
9/1/2017 16:00:00,42.62
9/5/2017 16:00:00,41.48
9/6/2017 16:00:00,41.45
9/7/2017 16:00:00,41.65
9/8/2017 16:00:00,40.92
9/11/2017 16:00:00,42.25
9/12/2017 16:00:00,42.4
9/13/2017 16:00:00,42.59
9/14/2017 16:00:00,42.35
9/15/2017 16:00:00,45.03
9/18/2017 16:00:00,46.89
9/19/2017 16:00:00,46.84
9/20/2017 16:00:00,46.46
9/21/2017 16:00:00,45.19
9/22/2017 16:00:00,44.75
9/25/2017 16:00:00,42.75
9/26/2017 16:00:00,42.99
9/27/2017 16:00:00,43.93
9/28/2017 16:00:00,43.92
9/29/2017 16:00:00,44.69
10/2/2017 16:00:00,44.75
10/3/2017 16:00:00,44.84
10/4/2017 16:00:00,45.22
10/5/2017 16:00:00,45.19
10/6/2017 16:00:00,45.33
10/9/2017 16:00:00,46.35
10/10/2017 16:00:00,47.23
10/11/2017 16:00:00,47.74
10/12/2017 16:00:00,47.76
10/13/2017 16:00:00,48.65
10/16/2017 16:00:00,49.48
10/17/2017 16:00:00,49.44
10/18/2017 16:00:00,49.4
10/19/2017 16:00:00,49.45
10/20/2017 16:00:00,49.23
10/23/2017 16:00:00,49.16
10/24/2017 16:00:00,49.67
10/25/2017 16:00:00,48.42
10/26/2017 16:00:00,48.92
10/27/2017 16:00:00,50.47
10/30/2017 16:00:00,50.96
10/31/2017 16:00:00,51.7
11/1/2017 16:00:00,51.8
11/2/2017 16:00:00,51.49
11/3/2017 16:00:00,52.17
11/6/2017 16:00:00,52.41
11/7/2017 16:00:00,53.01
11/8/2017 16:00:00,52.29
11/9/2017 16:00:00,51.33
11/10/2017 16:00:00,54.04
11/13/2017 16:00:00,53.16
11/14/2017 16:00:00,53.55
11/15/2017 16:00:00,52.5
11/16/2017 16:00:00,52.9
11/17/2017 16:00:00,52.84
11/20/2017 16:00:00,53.52
11/21/2017 16:00:00,54.01
11/22/2017 16:00:00,53.73
11/24/2017 13:00:00,54.24
11/27/2017 16:00:00,53.54
11/28/2017 16:00:00,52.68
11/29/2017 16:00:00,49.11
11/30/2017 16:00:00,50.18
12/1/2017 16:00:00,49.42
12/4/2017 16:00:00,46.67
12/5/2017 16:00:00,46.94
12/6/2017 16:00:00,47.32
12/7/2017 16:00:00,48
12/8/2017 16:00:00,47.87
12/11/2017 16:00:00,48.67
12/12/2017 16:00:00,47.71
12/13/2017 16:00:00,46.55
12/14/2017 16:00:00,46.62
12/15/2017 16:00:00,47.89
12/18/2017 16:00:00,49.48
12/19/2017 16:00:00,49.03
12/20/2017 16:00:00,49.2
12/21/2017 16:00:00,48.97
12/22/2017 16:00:00,48.82
12/26/2017 16:00:00,49.36
12/27/2017 16:00:00,49.29
12/28/2017 16:00:00,49.35
12/29/2017 16:00:00,48.38
1/2/2018 16:00:00,49.84
1/3/2018 16:00:00,53.12
1/4/2018 16:00:00,53.4
1/5/2018 16:00:00,53.85
1/8/2018 16:00:00,55.5
1/9/2018 16:00:00,55.49
1/10/2018 16:00:00,55.92
1/11/2018 16:00:00,56.02
1/12/2018 16:00:00,55.75
1/16/2018 16:00:00,55.03
1/17/2018 16:00:00,56.18
1/18/2018 16:00:00,56.11
1/19/2018 16:00:00,57.53
1/22/2018 16:00:00,58.42
1/23/2018 16:00:00,59.73
1/24/2018 16:00:00,58.95
1/25/2018 16:00:00,59.09
1/26/2018 16:00:00,60.83
1/29/2018 16:00:00,61.71
1/30/2018 16:00:00,60.68
1/31/2018 16:00:00,61.45
2/1/2018 16:00:00,60.13
2/2/2018 16:00:00,58.38
2/5/2018 16:00:00,53.43
2/6/2018 16:00:00,56.4
2/7/2018 16:00:00,57.2
2/8/2018 16:00:00,54.38
2/9/2018 16:00:00,58.02
2/12/2018 16:00:00,57.01
2/13/2018 16:00:00,58.16
2/14/2018 16:00:00,60.36
2/15/2018 16:00:00,61.63
2/16/2018 16:00:00,60.96
2/20/2018 16:00:00,62.27
2/21/2018 16:00:00,60.38
2/22/2018 16:00:00,60.54
2/23/2018 16:00:00,61.48
2/26/2018 16:00:00,61.65
2/27/2018 16:00:00,61.52
2/28/2018 16:00:00,60.5
3/1/2018 16:00:00,58.05
3/2/2018 16:00:00,59.14
3/5/2018 16:00:00,58.91
3/6/2018 16:00:00,60.54
3/7/2018 16:00:00,60.46
3/8/2018 16:00:00,60.3
3/9/2018 16:00:00,61.33
3/12/2018 16:00:00,62.44
3/13/2018 16:00:00,61.93
3/14/2018 16:00:00,62.19
3/15/2018 16:00:00,62.34
3/16/2018 16:00:00,62.62
3/19/2018 16:00:00,60.25
3/20/2018 16:00:00,62.4
3/21/2018 16:00:00,62.14
3/22/2018 16:00:00,60.46
3/23/2018 16:00:00,58.24
3/26/2018 16:00:00,61.12
3/27/2018 16:00:00,56.38
3/28/2018 16:00:00,55.34
3/29/2018 16:00:00,57.9
4/2/2018 16:00:00,55.26
4/3/2018 16:00:00,56.34
4/4/2018 16:00:00,56.56
4/5/2018 16:00:00,55.35
4/6/2018 16:00:00,53.56
4/9/2018 16:00:00,53.85
4/10/2018 16:00:00,56.98
