Date,Close
1/26/2016 16:00:00,26.49
1/27/2016 16:00:00,27.28
1/28/2016 16:00:00,27.02
1/29/2016 16:00:00,29.78
2/1/2016 16:00:00,31.4
2/2/2016 16:00:00,30.86
2/3/2016 16:00:00,32.12
2/4/2016 16:00:00,32.3
2/5/2016 16:00:00,31.97
2/8/2016 16:00:00,31.73
2/9/2016 16:00:00,30.81
2/10/2016 16:00:00,29.98
2/11/2016 16:00:00,29.72
2/12/2016 16:00:00,29.89
2/16/2016 16:00:00,31.24
2/17/2016 16:00:00,32.2
2/18/2016 16:00:00,32.54
2/19/2016 16:00:00,31.92
2/22/2016 16:00:00,32.32
2/23/2016 16:00:00,31.8
2/24/2016 16:00:00,32.37
2/25/2016 16:00:00,32.21
2/26/2016 16:00:00,32.07
2/29/2016 16:00:00,32.47
3/1/2016 16:00:00,33.22
3/2/2016 16:00:00,33.19
3/3/2016 16:00:00,33.61
3/4/2016 16:00:00,32.63
3/7/2016 16:00:00,32.83
3/8/2016 16:00:00,31.38
3/9/2016 16:00:00,31.59
3/10/2016 16:00:00,31.73
3/11/2016 16:00:00,32.19
3/14/2016 16:00:00,32.3
3/15/2016 16:00:00,31.7
3/16/2016 16:00:00,32.42
3/17/2016 16:00:00,33.06
3/18/2016 16:00:00,32.9
3/21/2016 16:00:00,32.99
3/22/2016 16:00:00,32.99
3/23/2016 16:00:00,32.17
3/24/2016 16:00:00,32.51
3/28/2016 16:00:00,32.67
3/29/2016 16:00:00,33.73
3/30/2016 16:00:00,33.37
3/31/2016 16:00:00,34.08
4/1/2016 16:00:00,34.49
4/4/2016 16:00:00,34.03
4/5/2016 16:00:00,34.18
4/6/2016 16:00:00,34.23
4/7/2016 16:00:00,33.66
4/8/2016 16:00:00,33.37
4/11/2016 16:00:00,33.18
4/12/2016 16:00:00,33.13
4/13/2016 16:00:00,33.83
4/14/2016 16:00:00,33.32
4/15/2016 16:00:00,26.79
4/18/2016 16:00:00,27.13
4/19/2016 16:00:00,27.89
4/20/2016 16:00:00,27.98
4/21/2016 16:00:00,27.67
4/22/2016 16:00:00,28.51
4/25/2016 16:00:00,28.41
4/26/2016 16:00:00,28.7
4/27/2016 16:00:00,28.71
4/28/2016 16:00:00,28.26
4/29/2016 16:00:00,26.91
5/2/2016 16:00:00,27.15
5/3/2016 16:00:00,26.72
5/4/2016 16:00:00,26.52
5/5/2016 16:00:00,26.61
5/6/2016 16:00:00,26.97
5/9/2016 16:00:00,26.88
5/10/2016 16:00:00,26.9
5/11/2016 16:00:00,26.31
5/12/2016 16:00:00,25.08
5/13/2016 16:00:00,25.03
5/16/2016 16:00:00,25.09
5/17/2016 16:00:00,24.87
5/18/2016 16:00:00,24.97
5/19/2016 16:00:00,24.48
5/20/2016 16:00:00,25.2
5/23/2016 16:00:00,25.15
5/24/2016 16:00:00,25.95
5/25/2016 16:00:00,25.89
5/26/2016 16:00:00,25.79
5/27/2016 16:00:00,26.05
5/31/2016 16:00:00,26.24
6/1/2016 16:00:00,26.35
6/2/2016 16:00:00,26.42
6/3/2016 16:00:00,26.57
6/6/2016 16:00:00,26.46
6/7/2016 16:00:00,25.8
6/8/2016 16:00:00,25.81
6/9/2016 16:00:00,25.89
6/10/2016 16:00:00,25.77
6/13/2016 16:00:00,24.8
6/14/2016 16:00:00,26.27
6/15/2016 16:00:00,26.3
6/16/2016 16:00:00,26.28
6/17/2016 16:00:00,26.11
6/20/2016 16:00:00,26.76
6/21/2016 16:00:00,27.01
6/22/2016 16:00:00,26.41
6/23/2016 16:00:00,26.81
6/24/2016 16:00:00,25.21
6/27/2016 16:00:00,23.78
6/28/2016 16:00:00,23.99
6/29/2016 16:00:00,24.37
6/30/2016 16:00:00,24.85
7/1/2016 16:00:00,24.57
7/5/2016 16:00:00,23.82
7/6/2016 16:00:00,24.16
7/7/2016 16:00:00,24.43
7/8/2016 16:00:00,25.29
7/11/2016 16:00:00,25.24
7/12/2016 16:00:00,25.98
7/13/2016 16:00:00,26.07
7/14/2016 16:00:00,26.15
7/15/2016 16:00:00,26
7/18/2016 16:00:00,26.34
7/19/2016 16:00:00,19.02
7/20/2016 16:00:00,19.56
7/21/2016 16:00:00,20.01
7/22/2016 16:00:00,20.05
7/25/2016 16:00:00,20.34
7/26/2016 16:00:00,20.98
7/27/2016 16:00:00,21.3
7/28/2016 16:00:00,21.4
7/29/2016 16:00:00,21.55
8/1/2016 16:00:00,21.56
8/2/2016 16:00:00,21.07
8/3/2016 16:00:00,20.54
8/4/2016 16:00:00,20.42
8/5/2016 16:00:00,21.48
8/8/2016 16:00:00,21.6
8/9/2016 16:00:00,21.45
8/10/2016 16:00:00,21.3
8/11/2016 16:00:00,21.64
8/12/2016 16:00:00,21.65
8/15/2016 16:00:00,21.75
8/16/2016 16:00:00,21.61
8/17/2016 16:00:00,21.44
8/18/2016 16:00:00,21.57
8/19/2016 16:00:00,21.46
8/22/2016 16:00:00,21.25
8/23/2016 16:00:00,21.62
8/24/2016 16:00:00,21.66
8/25/2016 16:00:00,21.8
8/26/2016 16:00:00,21.37
8/29/2016 16:00:00,21.72
8/30/2016 16:00:00,22.06
8/31/2016 16:00:00,21.63
9/1/2016 16:00:00,22.14
9/2/2016 16:00:00,22.15
9/6/2016 16:00:00,21.96
9/7/2016 16:00:00,21.94
9/8/2016 16:00:00,21.46
9/9/2016 16:00:00,21.09
9/12/2016 16:00:00,21.44
9/13/2016 16:00:00,21.36
9/14/2016 16:00:00,21.45
9/15/2016 16:00:00,21.93
9/16/2016 16:00:00,21.38
9/19/2016 16:00:00,21.72
9/20/2016 16:00:00,22.12
9/21/2016 16:00:00,22.74
9/22/2016 16:00:00,22.78
9/23/2016 16:00:00,23.49
9/26/2016 16:00:00,23.41
9/27/2016 16:00:00,23.51
9/28/2016 16:00:00,23.59
9/29/2016 16:00:00,23.24
9/30/2016 16:00:00,23.37
10/3/2016 16:00:00,23.49
10/4/2016 16:00:00,23.02
10/5/2016 16:00:00,23.15
10/6/2016 16:00:00,22.95
10/7/2016 16:00:00,22.45
10/10/2016 16:00:00,22.71
10/11/2016 16:00:00,22.16
10/12/2016 16:00:00,22.22
10/13/2016 16:00:00,21.52
10/14/2016 16:00:00,21.37
10/17/2016 16:00:00,21.68
10/18/2016 16:00:00,21.85
10/19/2016 16:00:00,21.98
10/20/2016 16:00:00,21.89
10/21/2016 16:00:00,21.46
10/24/2016 16:00:00,21.7
10/25/2016 16:00:00,21.95
10/26/2016 16:00:00,22.15
10/27/2016 16:00:00,22.1
10/28/2016 16:00:00,24.4
10/31/2016 16:00:00,23.7
11/1/2016 16:00:00,22.8
11/2/2016 16:00:00,22.6
11/3/2016 16:00:00,22.35
11/4/2016 16:00:00,22.05
11/7/2016 16:00:00,22.85
11/8/2016 16:00:00,22.75
11/9/2016 16:00:00,23.45
11/10/2016 16:00:00,23.9
11/11/2016 16:00:00,25.5
11/14/2016 16:00:00,25.7
11/15/2016 16:00:00,25.7
11/16/2016 16:00:00,25.5
11/17/2016 16:00:00,25.75
11/18/2016 16:00:00,25.95
11/21/2016 16:00:00,26.45
11/22/2016 16:00:00,26.6
11/23/2016 16:00:00,26.75
11/25/2016 16:00:00,26.85
11/28/2016 16:00:00,26.35
11/29/2016 16:00:00,26.1
11/30/2016 16:00:00,27.35
12/1/2016 16:00:00,26.2
12/2/2016 16:00:00,27
12/5/2016 16:00:00,27.6
12/6/2016 16:00:00,27.95
12/7/2016 16:00:00,28.45
12/8/2016 16:00:00,28.98
12/9/2016 16:00:00,28.5
12/12/2016 16:00:00,28.05
12/13/2016 16:00:00,28.5
12/14/2016 16:00:00,28.1
12/15/2016 16:00:00,28.25
12/16/2016 16:00:00,28.3
12/19/2016 16:00:00,29
12/20/2016 16:00:00,28.85
12/21/2016 16:00:00,28.75
12/22/2016 16:00:00,27.95
12/23/2016 16:00:00,28.7
12/27/2016 16:00:00,28.7
12/28/2016 16:00:00,28.45
12/29/2016 16:00:00,28.5
12/30/2016 16:00:00,28.05
1/3/2017 16:00:00,28.45
1/4/2017 16:00:00,28.85
1/5/2017 16:00:00,28.55
1/6/2017 16:00:00,28.45
1/9/2017 16:00:00,28.25
1/10/2017 16:00:00,28.6
1/11/2017 16:00:00,28.55
1/12/2017 16:00:00,27.55
1/13/2017 16:00:00,28.2
1/17/2017 16:00:00,27.1
1/18/2017 16:00:00,27.3
1/19/2017 16:00:00,27.15
1/20/2017 16:00:00,27.65
1/23/2017 16:00:00,27.85
1/24/2017 16:00:00,27.75
1/25/2017 16:00:00,28.45
1/26/2017 16:00:00,28.55
1/27/2017 16:00:00,26.7
1/30/2017 16:00:00,25.5
1/31/2017 16:00:00,26.45
2/1/2017 16:00:00,25.6
2/2/2017 16:00:00,25.5
2/3/2017 16:00:00,25.8
2/6/2017 16:00:00,25.65
2/7/2017 16:00:00,26.1
2/8/2017 16:00:00,26.25
2/9/2017 16:00:00,26.45
2/10/2017 16:00:00,26.6
2/13/2017 16:00:00,26.7
2/14/2017 16:00:00,27.05
2/15/2017 16:00:00,27.05
2/16/2017 16:00:00,27.05
2/17/2017 16:00:00,27.05
2/21/2017 16:00:00,27.05
2/22/2017 16:00:00,27.1
2/23/2017 16:00:00,27.4
2/24/2017 16:00:00,27
2/27/2017 16:00:00,26.2
2/28/2017 16:00:00,26
3/1/2017 16:00:00,26.6
3/2/2017 16:00:00,26.6
3/3/2017 16:00:00,25.25
3/6/2017 16:00:00,25.05
3/7/2017 16:00:00,25.2
3/8/2017 16:00:00,24.65
3/9/2017 16:00:00,24.6
3/10/2017 16:00:00,24.95
3/13/2017 16:00:00,25
3/14/2017 16:00:00,25.05
3/15/2017 16:00:00,25.2
3/16/2017 16:00:00,25.2
3/17/2017 16:00:00,25.3
3/20/2017 16:00:00,25.6
3/21/2017 16:00:00,24.7
3/22/2017 16:00:00,25.4
3/23/2017 16:00:00,25.55
3/24/2017 16:00:00,25.5
3/27/2017 16:00:00,25.25
3/28/2017 16:00:00,24.95
3/29/2017 16:00:00,25.65
3/30/2017 16:00:00,25.4
3/31/2017 16:00:00,25.35
4/3/2017 16:00:00,25.05
4/4/2017 16:00:00,25
4/5/2017 16:00:00,24.55
4/6/2017 16:00:00,24.8
4/7/2017 16:00:00,24.8
4/10/2017 16:00:00,24.55
4/11/2017 16:00:00,24.85
4/12/2017 16:00:00,24.65
4/13/2017 16:00:00,24.45
4/17/2017 16:00:00,25.15
4/18/2017 16:00:00,24.4
4/19/2017 16:00:00,24.45
4/20/2017 16:00:00,24.8
4/21/2017 16:00:00,24.6
4/24/2017 16:00:00,24.8
4/25/2017 16:00:00,24.9
4/26/2017 16:00:00,24.7
4/27/2017 16:00:00,24.3
4/28/2017 16:00:00,24.4
5/1/2017 16:00:00,24.45
5/2/2017 16:00:00,23.75
5/3/2017 16:00:00,23.6
5/4/2017 16:00:00,24.15
5/5/2017 16:00:00,24.2
5/8/2017 16:00:00,23.85
5/9/2017 16:00:00,23.65
5/10/2017 16:00:00,24.15
5/11/2017 16:00:00,24.1
5/12/2017 16:00:00,24.15
5/15/2017 16:00:00,24.45
5/16/2017 16:00:00,24.4
5/17/2017 16:00:00,23.7
5/18/2017 16:00:00,23.6
5/19/2017 16:00:00,24.2
5/22/2017 16:00:00,24.35
5/23/2017 16:00:00,24.05
5/24/2017 16:00:00,24.25
5/25/2017 16:00:00,24.5
5/26/2017 16:00:00,24.3
5/30/2017 16:00:00,24.2
5/31/2017 16:00:00,24.6
6/1/2017 16:00:00,24.65
6/2/2017 16:00:00,24.6
6/5/2017 16:00:00,24.35
6/6/2017 16:00:00,24
6/7/2017 16:00:00,23.85
6/8/2017 16:00:00,24.55
6/9/2017 16:00:00,24.75
6/12/2017 16:00:00,24.9
6/13/2017 16:00:00,25.25
6/14/2017 16:00:00,24.95
6/15/2017 16:00:00,24.7
6/16/2017 16:00:00,24.95
6/19/2017 16:00:00,24.7
6/20/2017 16:00:00,24.6
6/21/2017 16:00:00,24.05
6/22/2017 16:00:00,24.25
6/23/2017 16:00:00,24.55
6/26/2017 16:00:00,24.4
6/27/2017 16:00:00,24
6/28/2017 16:00:00,24.3
6/29/2017 16:00:00,24.2
6/30/2017 16:00:00,24.65
7/3/2017 16:00:00,24.45
7/5/2017 16:00:00,24.35
7/6/2017 16:00:00,23.95
7/7/2017 16:00:00,24.45
7/10/2017 16:00:00,24.35
7/11/2017 16:00:00,24.6
7/12/2017 16:00:00,25.7
7/13/2017 16:00:00,26.4
7/14/2017 16:00:00,26.9
7/17/2017 16:00:00,26.4
7/18/2017 16:00:00,26.5
7/19/2017 16:00:00,26.5
7/20/2017 16:00:00,27.1
7/21/2017 16:00:00,25.7
7/24/2017 16:00:00,25.25
7/25/2017 16:00:00,26.45
7/26/2017 16:00:00,26.9
7/27/2017 16:00:00,27.05
7/28/2017 16:00:00,26.8
7/31/2017 16:00:00,26.85
8/1/2017 16:00:00,27.1
8/2/2017 16:00:00,26.95
8/3/2017 16:00:00,27.05
8/4/2017 16:00:00,27.1
8/7/2017 16:00:00,27
8/8/2017 16:00:00,26.75
8/9/2017 16:00:00,26.8
8/10/2017 16:00:00,26.55
8/11/2017 16:00:00,26.85
8/14/2017 16:00:00,27.35
8/15/2017 16:00:00,27.3
8/16/2017 16:00:00,27.15
8/17/2017 16:00:00,26.9
8/18/2017 16:00:00,26.75
8/21/2017 16:00:00,26.35
8/22/2017 16:00:00,26.65
8/23/2017 16:00:00,27.1
8/24/2017 16:00:00,27.3
8/25/2017 16:00:00,27.5
8/28/2017 16:00:00,27.35
8/29/2017 16:00:00,27.2
8/30/2017 16:00:00,25.85
8/31/2017 16:00:00,26.63
9/1/2017 16:00:00,26.75
9/5/2017 16:00:00,26.55
9/6/2017 16:00:00,26.6
9/7/2017 16:00:00,26.2
9/8/2017 16:00:00,25.75
9/11/2017 16:00:00,25.95
9/12/2017 16:00:00,25.75
9/13/2017 16:00:00,25.55
9/14/2017 16:00:00,25.25
9/15/2017 16:00:00,23.35
9/18/2017 16:00:00,21.2
9/19/2017 16:00:00,21
9/20/2017 16:00:00,20.85
9/21/2017 16:00:00,21.2
9/22/2017 16:00:00,21.95
9/25/2017 16:00:00,21.3
9/26/2017 16:00:00,21.65
9/27/2017 16:00:00,22.3
9/28/2017 16:00:00,21.9
9/29/2017 16:00:00,22.1
10/2/2017 16:00:00,23.25
10/3/2017 16:00:00,22.75
10/4/2017 16:00:00,23
10/5/2017 16:00:00,22.95
10/6/2017 16:00:00,22.75
10/9/2017 16:00:00,22.7
10/10/2017 16:00:00,22.55
10/11/2017 16:00:00,22.45
10/12/2017 16:00:00,22.5
10/13/2017 16:00:00,22.6
10/16/2017 16:00:00,22.45
10/17/2017 16:00:00,22.1
10/18/2017 16:00:00,22.05
10/19/2017 16:00:00,21.8
10/20/2017 16:00:00,22.4
10/23/2017 16:00:00,22.5
10/24/2017 16:00:00,22.45
10/25/2017 16:00:00,21.85
10/26/2017 16:00:00,21.7
10/27/2017 16:00:00,20.48
10/30/2017 16:00:00,19.85
10/31/2017 16:00:00,19.9
11/1/2017 16:00:00,20.3
11/2/2017 16:00:00,20.3
11/3/2017 16:00:00,20.3
11/6/2017 16:00:00,20.5
11/7/2017 16:00:00,19.8
11/8/2017 16:00:00,19.75
11/9/2017 16:00:00,19.55
11/10/2017 16:00:00,20
11/13/2017 16:00:00,19.95
11/14/2017 16:00:00,19.83
11/15/2017 16:00:00,19.9
11/16/2017 16:00:00,20.25
11/17/2017 16:00:00,20.45
11/20/2017 16:00:00,21.35
11/21/2017 16:00:00,21.5
11/22/2017 16:00:00,21.3
11/24/2017 13:00:00,21
11/27/2017 16:00:00,21.3
11/28/2017 16:00:00,21.85
11/29/2017 16:00:00,22.2
11/30/2017 16:00:00,22.05
12/1/2017 16:00:00,22
12/4/2017 16:00:00,22.05
12/5/2017 16:00:00,21.55
12/6/2017 16:00:00,21.45
12/7/2017 16:00:00,21.55
12/8/2017 16:00:00,21.6
12/11/2017 16:00:00,21.85
12/12/2017 16:00:00,22
12/13/2017 16:00:00,22.1
12/14/2017 16:00:00,21.7
12/15/2017 16:00:00,22
12/18/2017 16:00:00,22
12/19/2017 16:00:00,22.15
12/20/2017 16:00:00,21.65
12/21/2017 16:00:00,21.33
12/22/2017 16:00:00,21
12/26/2017 16:00:00,20.75
12/27/2017 16:00:00,20.95
12/28/2017 16:00:00,20.95
12/29/2017 16:00:00,20.93
1/2/2018 16:00:00,21.45
1/3/2018 16:00:00,21.5
1/4/2018 16:00:00,21.65
1/5/2018 16:00:00,21.7
1/8/2018 16:00:00,21.8
1/9/2018 16:00:00,21.25
1/10/2018 16:00:00,21.3
1/11/2018 16:00:00,21.7
1/12/2018 16:00:00,21.5
1/16/2018 16:00:00,21.5
1/17/2018 16:00:00,21.65
1/18/2018 16:00:00,21.5
1/19/2018 16:00:00,22.8
1/22/2018 16:00:00,23.35
1/23/2018 16:00:00,22.9
1/24/2018 16:00:00,22.8
1/25/2018 16:00:00,22.65
1/26/2018 16:00:00,23.85
1/29/2018 16:00:00,24.5
1/30/2018 16:00:00,24.65
1/31/2018 16:00:00,22.83
2/1/2018 16:00:00,22.58
2/2/2018 16:00:00,20.6
2/5/2018 16:00:00,19.3
2/6/2018 16:00:00,19.55
2/7/2018 16:00:00,19.8
2/8/2018 16:00:00,18.6
2/9/2018 16:00:00,18.85
2/12/2018 16:00:00,18.8
2/13/2018 16:00:00,18.4
2/14/2018 16:00:00,19.3
2/15/2018 16:00:00,19.5
2/16/2018 16:00:00,19.1
2/20/2018 16:00:00,18.85
2/21/2018 16:00:00,18.15
2/22/2018 16:00:00,18.35
2/23/2018 16:00:00,18.5
2/26/2018 16:00:00,18.9
2/27/2018 16:00:00,18.6
2/28/2018 16:00:00,18.1
3/1/2018 16:00:00,18.05
3/2/2018 16:00:00,18.27
3/5/2018 16:00:00,18.9
3/6/2018 16:00:00,19.35
3/7/2018 16:00:00,19.6
3/8/2018 16:00:00,19.35
3/9/2018 16:00:00,19.75
3/12/2018 16:00:00,19.5
3/13/2018 16:00:00,19.55
3/14/2018 16:00:00,19.6
3/15/2018 16:00:00,19.65
3/16/2018 16:00:00,19.7
3/19/2018 16:00:00,18.7
3/20/2018 16:00:00,18.7
3/21/2018 16:00:00,18.3
3/22/2018 16:00:00,17.7
3/23/2018 16:00:00,17.25
3/26/2018 16:00:00,17.1
3/27/2018 16:00:00,16.6
3/28/2018 16:00:00,16.65
3/29/2018 16:00:00,17
4/2/2018 16:00:00,16.35
4/3/2018 16:00:00,16.6
4/4/2018 16:00:00,16.75
4/5/2018 16:00:00,16.75
4/6/2018 16:00:00,16.55
4/9/2018 16:00:00,16.35
4/10/2018 16:00:00,17.05
4/11/2018 16:00:00,17.25
4/12/2018 16:00:00,17.55
