"MacroTrends Data Download"
"AVGO - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2009-12-01,11.5668,11.8868,11.5668,11.6104,417800
2009-12-02,11.6613,11.7210,11.1885,11.3558,846500
2009-12-03,11.3340,11.5959,11.3340,11.5886,507900
2009-12-04,11.9305,12.1560,11.3486,12.0178,946800
2009-12-07,12.0032,12.3160,12.0032,12.2724,308400
2009-12-08,12.0833,12.3451,12.0396,12.1851,249500
2009-12-09,12.0833,12.2288,11.8868,12.2288,96700
2009-12-10,12.2215,12.3597,12.1851,12.1997,255500
2009-12-11,12.1415,12.1487,11.9741,12.0614,77400
2009-12-14,12.1778,12.2942,12.1415,12.2578,224800
2009-12-15,12.2578,12.2942,12.1560,12.1778,140400
2009-12-16,12.2797,12.4615,12.1778,12.3670,315700
2009-12-17,12.3015,12.3539,11.7413,11.8650,149000
2009-12-18,11.8577,12.2215,11.8068,11.9232,417800
2009-12-21,12.2142,12.2578,11.9014,11.9960,144300
2009-12-22,12.0032,12.1706,11.8068,12.1706,312700
2009-12-23,12.1851,12.2506,12.1124,12.2069,223500
2009-12-24,12.1633,12.3670,12.1633,12.2069,30800
2009-12-28,12.1851,12.9489,12.1851,12.6434,795400
2009-12-29,12.7453,12.8616,12.6580,12.7525,227600
2009-12-30,12.5925,12.9344,12.5925,12.8689,302500
2009-12-31,12.8107,13.3054,12.8107,13.3054,555800
2010-01-04,13.3127,13.7492,13.1017,13.7201,538700
2010-01-05,13.7855,13.9965,13.1672,13.8219,301100
2010-01-06,13.7855,14.0401,13.5236,13.9310,533100
2010-01-07,13.8510,13.9456,13.5673,13.8437,271800
2010-01-08,13.7492,14.0401,13.7129,13.9456,289900
2010-01-11,13.9674,14.2220,13.8423,14.0329,512700
2010-01-12,13.9238,13.9238,13.6328,13.8219,916700
2010-01-13,13.7928,13.7928,13.2763,13.4000,943900
2010-01-14,13.4436,13.7273,13.2036,13.4073,1065400
2010-01-15,13.5018,13.5018,13.2036,13.2690,158700
